Scale,Yield,Duration,Season,Distance
14.54380202293396,46.14457759857178,2.379897654056549,1.895006537437439,1.414945125579834
12.178129345178604,42.310067093372346,1.4966265559196472,1.9530227184295654,1.7860631942749023
14.03220945596695,40.88706920444966,1.270274043083191,1.9461108446121216,0.7075352668762207
15.78735476732254,54.2169135928154,5.801251769065857,1.950523018836975,1.9911932945251465
14.440209031105042,40.788040614128114,1.1876287460327148,1.9620697498321533,0.5690128803253174
12.109070062637329,42.98815214037896,1.6786235570907593,1.9459354877471924,1.6446537971496582
15.254347532987595,51.196257543563846,2.8695229291915894,1.8690507411956787,1.8066308498382568
15.172723710536957,49.47913919687271,2.3552751541137695,1.8657984733581543,1.74064302444458
14.976702868938446,40.41702103614807,1.074914276599884,1.992135763168335,0.8524337410926819
12.781072676181793,47.47172700166703,2.7478718757629395,1.882251501083374,1.7855603694915771
12.855244517326355,42.36624354124069,1.6338235139846802,1.8982775211334229,0.8538471460342407
13.48115211725235,42.567754429578784,1.5548673272132874,1.886765956878662,0.909864604473114
12.728648453950882,53.07641271352768,4.792856693267822,1.9243539571762085,1.957749843597412
12.565720617771149,43.03412898480892,1.9099263548851013,1.7591440677642822,0.8668031692504883
13.500497102737427,42.6974887996912,1.5540780425071716,1.8503062725067139,0.9720807671546936
13.652679115533829,48.3516792178154,2.763399362564087,1.7781859636306763,1.6102499961853027
14.1483194231987,43.953772842884064,1.623440146446228,1.9359827041625977,1.1385200023651123
14.36652597784996,52.35814038515091,4.463194966316223,1.769784927368164,1.9159002304077148
13.98120778799057,41.08709274828434,1.247240126132965,1.964858055114746,1.304397463798523
13.848338842391968,45.83884818255902,2.2878912687301636,1.9319074153900146,1.6229556798934937
14.54958862066269,45.029487296938896,1.6569691896438599,1.9865840673446655,1.9098808765411377
14.805332958698273,46.9179174721241,1.7196540236473083,1.973217248916626,1.7952898740768433
13.28120094537735,50.675068163871764,4.182972073554993,1.8556265830993652,1.817293405532837
13.113043516874313,41.01331662535668,1.2882806062698364,1.9389299154281616,0.8516382575035095
14.41001433134079,46.242313605546954,1.484771192073822,1.9581263065338135,1.7328367233276367
14.010941237211227,40.482238322496414,1.0723264813423157,1.9924547672271729,1.5006496906280518
14.866986572742462,41.12370273172856,1.134521722793579,1.9923665523529053,0.6399303674697876
15.084135442972183,40.801094299554826,1.0927377343177795,1.9627653360366821,0.4228913187980652
14.056333422660828,48.708476543426514,2.971283435821533,1.8526335954666138,1.7709934711456299
13.627013057470322,41.44014742076397,1.4741950631141663,1.92488694190979,0.8841683268547058
15.08730474114418,51.11977308988571,3.392184793949127,1.8094180822372437,1.8447105884552002
14.723205327987671,45.60675084292889,1.5743448138237,1.9487701654434204,1.4749037027359009
13.50307685136795,41.434823665022854,1.3928182721138,1.909635305404663,0.8197118043899536
15.688486933708191,50.72005245089531,2.2998499870300293,1.9224822521209717,1.8295714855194092
14.437561064958572,42.59475932121277,1.4273552894592285,1.935748815536499,0.9012365937232971
14.047087132930756,40.91088120639324,1.1843475103378296,1.9798967838287354,0.6585453152656555
13.70263123512268,50.76914845705032,3.3316022753715515,1.7453793287277222,1.7587532997131348
12.659136682748795,41.820905056595805,1.720833659172058,1.8275811672210693,0.9883899688720703
13.219787657260895,42.21856131255627,1.3002838492393494,1.983235478401184,1.9038217067718506
12.49765956401825,45.696353334188466,2.3168492913246155,1.8125497102737427,1.4994783401489258
14.152020692825317,40.39747502803803,1.0748452544212341,1.9916436672210693,0.9171708822250366
14.991691946983337,45.96521961987019,1.4940584301948547,1.9706816673278809,1.5147807598114014
13.58762589097023,48.066503709554674,2.5999165773391724,1.7934385538101196,1.603718638420105
13.450594425201416,44.664464402198796,1.8595498204231262,1.9848675727844238,1.8960893154144287
12.776299953460693,41.752378535270694,1.3148834705352783,1.9565210342407227,1.7871017456054688
13.118567883968353,45.01934607923031,2.254679799079895,1.8222899436950684,1.3461534976959229
12.660197496414185,46.00835900306702,2.676395833492279,1.7194904088974,1.435739517211914
13.276236712932587,52.641958105564115,3.774069309234619,1.9392058849334717,1.9598305225372314
12.293794333934784,47.14621803462506,2.828967571258545,1.9295427799224854,1.8248751163482666
13.547401338815689,40.93309250175953,1.2739660143852234,1.9654908180236816,1.1918283700942993
13.96777456998825,44.02856922447682,1.805562138557434,1.8939745426177979,0.9206160306930542
14.70057213306427,42.118392282724386,1.4166232347488403,1.970199465751648,0.901631236076355
14.569445550441742,45.86013425588608,2.194448471069336,1.95315682888031,1.731560468673706
12.877977848052979,45.059586632251744,1.829773724079132,1.9776477813720703,1.9222321510314941
12.960037887096405,40.599789679050446,1.128672182559967,1.992406964302063,1.721447229385376
12.924618601799011,42.96597408652306,1.8504417538642883,1.8079900741577148,0.8523728847503662
13.12341195344925,42.62994716465474,1.7732490301132202,1.8229141235351562,0.8808526992797852
14.92744043469429,40.24096888303757,1.0265281200408936,1.9956824779510498,0.4222436547279358
14.152174025774002,44.923173701763154,1.9376126527786255,1.8872588872909546,1.1407002210617065
13.465365707874298,46.43618235588074,2.220270097255707,1.873437523841858,1.6900444030761719
14.428454965353012,40.33055304884911,1.0632332563400269,1.9885687828063965,0.6019749045372009
15.000303626060486,50.26513641476631,3.1728192567825317,1.8043570518493652,1.8001453876495361
12.1084586083889,53.87629209756851,6.405580639839172,1.9794607162475586,1.9892394542694092
14.933665752410889,41.66519756019116,1.275963544845581,1.921898365020752,0.6947519183158875
14.728631436824799,40.46271362304688,1.0735910534858704,1.99168062210083,0.9086286425590515
13.357409298419952,40.67266700267792,1.1115571856498718,1.9768660068511963,0.7069510817527771
15.039296507835388,53.76007636785507,4.962390184402466,1.9176435470581055,1.9800012111663818
13.545361697673798,46.70795386433601,1.4958993196487427,1.9716242551803589,1.9142200946807861
14.178410232067108,40.50321371555329,1.1333460211753845,1.9864561557769775,1.184514045715332
13.906416982412338,40.66868952810765,1.1517255902290344,1.9855635166168213,1.4112200736999512
13.62364286184311,40.54980297088623,1.0855651497840881,1.9849432706832886,0.5719754695892334
14.305248498916626,50.26566316485405,2.728926360607147,1.9246349334716797,1.904970407485962
14.49611422419548,41.80179204046726,1.3079687356948853,1.9638135433197021,0.7303426265716553
13.331534832715988,40.87428912222386,1.257129967212677,1.9523519277572632,1.13785719871521
13.691564977169037,40.92057835161686,1.2544170022010803,1.9499986171722412,0.6081424951553345
12.581518292427063,41.927453473210335,1.4953859448432922,1.9140102863311768,1.6419084072113037
11.901428461074829,52.19861352443695,4.479334712028503,1.9530105590820312,1.960947036743164
15.019887059926987,40.28562459051609,1.0307856798171997,1.9974855184555054,0.8569939136505127
15.327712655067444,54.063654887676236,4.044554352760315,1.975754976272583,1.9927895069122314
13.860969096422195,40.878333505988124,1.0956507921218872,1.9886292219161987,1.0821017026901245
12.252491444349289,48.38286316394806,3.7231139540672302,1.8078277111053467,1.715874195098877
14.834861129522324,51.2600931763649,4.041212320327759,1.8016217947006226,1.8952491283416748
13.744241416454315,41.5320921599865,1.283664345741272,1.9765989780426025,0.8425950407981873
14.491233229637146,46.293175673484804,1.6365400552749634,1.9541752338409424,1.710597276687622
15.323436856269836,41.34353778958321,1.1323443055152893,1.9832348823547363,0.5238204598426819
13.92976427078247,51.770539581775665,2.0525107979774475,1.985718846321106,1.9869470596313477
14.049336433410645,40.49520719945431,1.0525648593902588,1.9881603717803955,0.44791847467422485
13.54161161184311,42.58544573187828,1.4528332352638245,1.920515775680542,0.8856872916221619
13.03316143155098,50.27735394835472,4.08172869682312,1.8100454807281494,1.7685202360153198
14.956205070018768,49.699356532096864,2.7465325593948364,1.9361786842346191,1.8333044052124023
13.485772132873535,40.344173544645315,1.069172739982605,1.9835395812988281,0.5789932608604431
14.947333037853241,43.6366117566824,1.5137744545936584,1.9660987854003906,1.018040418624878
14.428512543439865,52.57382664680481,4.1143200397491455,1.8300995826721191,1.9283214807510376
12.292694091796875,46.526703250408175,2.6073330640792847,1.8875274658203125,1.756453275680542
13.530002743005753,42.39612680673599,1.4718590378761292,1.9836468696594238,1.5058045387268066
13.761390298604965,40.37141666710377,1.0727495551109314,1.9793474674224854,0.41963839530944824
14.983768075704575,52.61158133149147,4.561068773269653,1.8284680843353271,1.9106664657592773
13.508265763521194,48.830618637800214,2.8841989040374756,1.8438879251480103,1.7746047973632812
15.443930268287659,40.51651031970978,1.034622848033905,1.9979161024093628,0.47506964206695557
13.929323673248291,42.8244117051363,1.7686601281166077,1.8737704753875732,1.260081171989441
